Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND55441,Paul Welch,18,10294,1/11/2020 0:00,Mark Montgomery,European,Marketing Manager,High,Jade,157969.4733,42671.16,1,866.946,93297.6558,340347.5409,417200.2114,114620.2686,9192.554,582802.8024,2,2,Retail,Male,Daniel Carroll
IND97245,Jerry Fernandez,82,11117,10/7/2009 0:00,Jesse Evans,Asian,Budget/Accounting Analyst IV,High,Jade,109137.6864,29740.38,1,1592.0784,170751.6228,163700.5796,143858.0851,128132.9082,6328.2384,667411.47,2,2,Retail,Female,Carl Anderson
IND80718,Jerry Hudson,61,14362,3/19/1996 0:00,Anthony Torres,European,VP Accounting,Low,Jade,150527.1825,24319.8,1,669.735,364947.363,240865.2596,164226.3134,218785.9441,1631.124,115375.293,2,2,Institutional,Male,Nicholas Ward
IND60540,Carl Reed,20,28139,3/10/2016 0:00,Jesse Evans,European,Community Outreach Specialist,High,Platinum,183239.5635,28524.5,1,4405.4644,1563406.77,0,0,0,42021.261,1148859.01,0,4,Institutional,Female,Fred Bryant
IND84388,Louise Morrison,47,11139,2/4/1996 0:00,Joshua Ryan,Asian,General Manager,High,Gold,279987.3657,30587.76,1,1908.1818,872874.2232,229477.3261,212048.6684,87840.43471,6347.1681,967363.0659,2,2,Private Bank,Male,Ryan Taylor
IND73711,Frances Hunt,80,8126,7/2/2003 0:00,Jesse Evans,Asian,Health Coach IV,Mid,Platinum,274732.4682,20300.33,2,1924.039,254175.22,417528.2651,404681.2415,244800.0336,7197.5085,754618.2865,1,2,Private Bank,Male,Sean Vasquez
IND70721,Sara Mason,36,35543,9/25/2020 0:00,Shawn Wallace,European,Administrative Assistant II,Low,Jade,65580.3148,18432.38,1,1516.9626,361994.6916,196577.7893,211139.1071,152893.8361,16609.4982,300334.446,1,2,Private Bank,Male,Nicholas Morrison
IND91832,Ernest Wood,67,25555,4/22/2006 0:00,Keith Griffin,European,Programmer Analyst IV,Mid,Jade,212636.9988,37999.42,1,7325.2872,972318.7404,1748132.825,749199.7823,753084.5219,75058.4394,1887293.47,0,2,Private Bank,Female,Jack Phillips
IND95921,Clarence Lawrence,80,20342,7/26/2019 0:00,Benjamin Kim,American,Accounting Assistant III,High,Gold,76947.9228,25379.58,1,1681.7801,642373.303,572485.4189,288244.4067,136755.9574,14367.5103,866120.541,2,2,Private Bank,Male,Juan Ramirez
IND94561,Jose Sanders,34,30376,2/19/2005 0:00,Joshua Little,European,Developer I,Mid,Silver,129121.92,18411.2,3,7002.936,921744.224,1347837.647,390495.0191,1051691.263,51998.576,1441628.12,2,3,Private Bank,Male,Gregory Boyd
IND38595,Jose West,32,3533,6/29/2014 0:00,Joshua Little,European,Structural Analysis Engineer,Low,Jade,268015.125,27240,1,1025.685,169872.48,1151114.104,275266.4162,402389.452,61204.725,1128644.73,3,3,Private Bank,Male,Victor Dean
IND31346,Timothy Fields,37,28206,7/6/2016 0:00,George Lewis,European,Account Executive,High,Jade,54145.8088,17178.13,1,10499.5968,402192.2967,2258828.403,1065485.096,234406.7211,71126.8851,2114414.897,0,2,Commercial,Male,Jeremy Porter
IND70209,Carlos Ryan,33,43148,4/26/2007 0:00,Victor Martinez,Asian,Sales Representative,Low,Jade,109428.7425,19480.56,1,1157.2308,469326.0528,384533.6315,210069.2987,145980.3601,18989.3484,502983.3996,0,1,Commercial,Male,Ernest Knight
IND27981,Jeffrey Ramirez,43,10634,8/12/2001 0:00,Samuel Fowler,European,Engineer IV,High,Silver,50756.6468,36316.7,1,2477.1858,585444.3324,86611.90048,74455.84427,48821.76075,3990.342,404897.0604,2,2,Retail,Male,Eric Shaw
IND79163,Sarah Gray,66,14319,9/23/2000 0:00,Joe Hanson,American,Recruiter,High,Platinum,63531.7098,8743.95,2,5078.5392,890250.0789,696871.5049,304515.2794,300767.3991,40070.5725,727017.0411,2,2,Institutional,Female,Joe Carroll
IND59205,Brian Owens,41,21907,12/25/2000 0:00,Todd Roberts,Australian,Web Designer II,Low,Jade,207771.2832,21864.18,3,2872.3656,342874.7244,899355.7005,648372.7143,357650.7553,8222.6664,197690.1264,2,3,Private Bank,Female,Steve Sanchez
IND84529,Angela Welch,67,38084,7/15/2012 0:00,Nicholas Simmons,European,Automation Specialist II,High,Jade,46553.2125,6493.54,3,1323.016,818243.624,292712.1216,171968.3714,217192.3942,26938.928,531592.36,1,2,Commercial,Female,Lawrence Sanchez
IND63017,Gregory Roberts,32,21813,7/18/2007 0:00,Jesse Evans,American,Web Designer IV,Mid,Platinum,70523.2352,16318.3,2,1198.925,159503.35,368369.8125,212181.012,76738.79934,12171.575,209649.95,0,1,Retail,Female,Peter Castillo
IND24293,Christine Black,61,3663,12/20/2006 0:00,James Castillo,American,Nuclear Power Engineer,Mid,Silver,68103.9168,14806.56,1,1305.3216,238333.7664,139422.3251,53395.78406,56955.503,23111.8176,624102.096,3,2,Retail,Male,Victor Gutierrez
IND94962,Amanda Davis,54,39442,1/4/1999 0:00,Bruce Butler,Asian,Automation Specialist III,High,Gold,137176.7709,8670.27,1,630.6784,403504.7964,531819.1383,485573.9959,111913.2448,26666.154,769435.5692,2,1,Retail,Female,Daniel Carroll
IND35866,Chris Barnes,52,39618,5/26/2002 0:00,Jeremy Vasquez,American,Human Resources Assistant II,High,Jade,140915.205,10232.55,1,71.928,476721.612,309304.5523,317896.3454,78185.31739,17307.756,133351.92,0,2,Institutional,Male,Carl Anderson
IND55044,Charles Rose,24,39118,12/26/2010 0:00,Anthony Simpson,Asian,Budget/Accounting Analyst I,High,Jade,97850.6763,22736.22,1,2457.7371,337786.6401,1065152.146,253607.6538,405047.6529,13410.0603,219390.444,2,1,Institutional,Male,Nicholas Ward
IND94695,Ralph Burns,52,26978,6/1/2002 0:00,Joe Price,European,Office Assistant III,High,Silver,439605.09,28966.5,1,5837.238,993887.334,694245.6022,368160.5466,827309.3426,26346.276,989192.358,3,4,Private Bank,Male,Victor Dean
IND28537,Christine Mason,63,14869,3/8/2002 0:00,Victor Ramos,Asian,Human Resources Assistant III,High,Jade,62182.9923,6083.64,2,3792.6086,522778.9414,666451.2089,517563.1729,120599.3092,35526.3506,1037062.407,3,2,Private Bank,Male,Jeremy Porter
IND85021,Judy Fuller,29,31436,10/28/2003 0:00,Adam Hernandez,Asian,Account Coordinator,High,Platinum,255296.0256,65724.8,2,4377.7188,1415820.136,1404992.144,504356.1541,780070.8517,38540.502,1358271.486,3,5,Private Bank,Male,Ernest Knight
IND29986,Shawn Alvarez,25,16620,1/11/2008 0:00,Gregory Simmons,European,Recruiting Manager,High,Gold,85014.8079,29862.76,3,1951.928,154547.327,443776.8291,137167.3835,173072.9633,41964.648,745880.036,1,1,Private Bank,Male,Eric Shaw
IND86878,Paul Porter,59,29598,3/3/2014 0:00,Gregory Simmons,European,Sales Associate,High,Jade,55938.6486,13609.62,1,2625.129,214211.088,513784.674,158087.592,270329.7823,32885.19,426012.912,3,1,Private Bank,Male,Kevin Kim
IND60465,Catherine Bryant,28,38996,5/31/2021 0:00,Joshua Bennett,European,Administrative Assistant IV,Low,Jade,298461.735,11525.8,1,2291.562,604016.1855,390050.1014,470536.6302,135217.3685,17905.3875,218743.434,0,2,Private Bank,Female,Victor Rogers
IND73125,Karen Black,56,4043,2/20/2018 0:00,Nicholas Cunningham,European,Administrative Assistant I,High,Silver,170196.2112,26256.48,3,168.8352,75106.896,341386.343,242146.127,157911.0317,29122.6272,774340.56,3,2,Private Bank,Female,Eugene Cunningham
IND98233,Elizabeth Adams,59,18041,11/23/2016 0:00,Ernest Rivera,American,Software Consultant,Low,Silver,270186.794,5663.7,1,827.08,317350.19,226137.94,162819.3168,358926.1384,6046.21,526534.44,2,2,Commercial,Male,Joe Carroll
IND68679,Patrick Lee,51,18228,12/14/2002 0:00,Jonathan Hawkins,American,Research Assistant III,High,Jade,214018.8052,42472.24,2,1383.5552,488480.9648,878001.6058,361530.073,278378.1562,37817.4384,1731871.138,3,2,Commercial,Male,Steve Sanchez
IND14562,Albert Duncan,63,18523,2/1/2014 0:00,Roger Alexander,European,Chemical Engineer,Low,Jade,31668.5824,4810.96,3,2440.3904,387639.8848,1032771.072,224220.0354,232169.6549,17761.5648,1014635.933,1,1,Retail,Female,Lawrence Sanchez
IND96926,Christopher Garcia,72,23206,11/19/1995 0:00,Carl Nguyen,African,Marketing Manager,High,Jade,83445.12,17088,1,2399.032,699847.368,618018.8034,491436.6389,311392.1248,28526.768,1575375.192,1,3,Institutional,Male,Peter Castillo
IND40602,Fred Woods,80,11430,11/9/2016 0:00,Carl Nguyen,African,Accountant I,Low,Jade,186157.65,5956.3,1,2568.825,699769.875,105428.925,53417.322,64494.38772,19971,544291.125,0,2,Private Bank,Male,Victor Gutierrez
IND47214,Martin Lawson,65,26383,12/23/2018 0:00,Gregory Simmons,Asian,Budget/Accounting Analyst I,Low,Jade,329750.7674,17939.02,1,3587.9865,400978.707,399400.3211,180374.3386,61842.63036,30350.2245,2706295.676,2,2,Commercial,Male,Daniel Carroll
IND71720,Jessica Austin,80,39936,2/5/2007 0:00,Joshua Little,European,Staff Accountant II,High,Silver,286163.28,28196.64,1,684.432,585370.296,483785.82,435407.238,258272.5156,18892.44,1005872.616,0,2,Retail,Female,Carl Anderson
IND56484,Nicole Scott,67,5650,10/4/2009 0:00,Roger Alexander,American,Web Designer II,High,Silver,267268.8312,28590.68,1,5722.2528,706552.992,764881.3302,573660.9976,196319.5414,54926.8416,1121639.52,0,2,Retail,Male,Nicholas Ward
IND53058,Earl Powell,46,21628,5/6/2003 0:00,Bruce Butler,Australian,Programmer Analyst I,Low,Jade,301973.7897,48653.88,1,602.91,486457.542,1251600.757,667520.4038,614675.0385,69766.866,1538615.358,0,4,Retail,Male,Fred Bryant
IND95957,Karen Thomas,62,3931,5/8/2009 0:00,Bruce Butler,European,Dental Hygienist,Mid,Platinum,361194.75,45795,1,4129.29,752660.82,146937.2565,58091.4735,137574.2778,38908.98,1300895.34,2,3,Institutional,Male,Ryan Taylor
IND38845,Ronald Gutierrez,80,6970,1/3/2002 0:00,Frank Brown,European,Human Resources Manager,Mid,Gold,201718.0746,7726.95,3,1573.7274,847474.6014,1838374.298,337423.1307,594795.5325,65380.8582,1535701.129,0,2,Institutional,Male,Sean Vasquez
IND99278,Stephen Watson,42,26036,2/11/2021 0:00,Carl Nguyen,Asian,Human Resources Assistant II,High,Jade,89395.04,19146.8,1,775.2,76618.944,685716.2654,415038.7922,233083.3797,11554.128,1042244.544,2,1,Private Bank,Female,Nicholas Morrison
IND26586,Carlos Armstrong,71,33371,3/8/1995 0:00,Frank Brown,Asian,Budget/Accounting Analyst I,High,Silver,83916.9408,1991.68,2,3020.8896,556722.2016,312542.572,245982.5798,26913.38815,24446.016,110532.5568,1,1,Private Bank,Female,Jack Phillips
IND66416,Brenda Jackson,80,21062,12/11/2014 0:00,Samuel Fowler,European,VP Product Management,High,Jade,185453.7025,34224.3,1,808.896,81096.576,57983.6928,37145.8032,51315.56813,12944.448,426419.84,1,2,Private Bank,Male,Juan Ramirez
IND38924,Willie Shaw,39,26188,1/25/2020 0:00,Steve Diaz,American,Librarian,High,Silver,197406.0396,11507.94,2,5608.062,973262.6658,1643958.519,375131.4741,524301.4014,12894.5196,402418.2762,3,2,Private Bank,Male,Gregory Boyd
IND36717,Michelle Jenkins,75,27603,3/30/2001 0:00,Anthony Berry,European,Electrical Engineer,Low,Jade,328178.8224,58406.76,1,3543.8344,219621.0608,70177.95487,72826.17958,42305.38977,33823.9216,488293.0916,0,3,Private Bank,Female,Victor Dean
IND73287,Carlos Andrews,51,35330,1/16/2020 0:00,Nicholas Simmons,American,Structural Engineer,High,Platinum,114861.3099,39705.63,1,122.6013,390831.8601,831108.3247,473185.7615,136131.9037,73873.14,581358.9657,1,2,Private Bank,Male,Jeremy Porter
IND21305,Benjamin Pierce,59,6046,10/16/2018 0:00,Nicholas Cunningham,European,Assistant Professor,High,Jade,323979.45,36752.67,1,2910.4722,2080975.626,1199695.669,334798.7914,339262.7753,65549.2086,1225924.242,2,5,Private Bank,Female,Ernest Knight
IND86054,Lawrence Myers,22,22754,5/23/2015 0:00,Jeremy Vasquez,European,Civil Engineer,Low,Platinum,89581.2198,22710.72,3,1879.3621,205523.857,348716.0323,357773.5916,107467.9409,889.0112,155807.7367,2,1,Commercial,Female,Eric Shaw
IND94339,Ryan Brooks,45,20719,7/5/2009 0:00,Gregory Simmons,American,Database Administrator II,Low,Gold,86007.3984,9009.88,1,4231.612,975004.0608,1551055.998,312225.558,840893.9301,17761.2512,1366749.014,0,2,Commercial,Female,Joe Carroll
IND24875,Anne Bennett,58,31639,5/12/2005 0:00,Jeremy Vasquez,Australian,Automation Specialist I,High,Jade,38135.1168,14376,1,2302.8,90593.9296,470476.3222,363338.1498,61487.99459,4458.2208,733259.0304,3,1,Retail,Female,Steve Sanchez
IND77399,Steve Peterson,25,14249,8/20/2021 0:00,Joe Price,European,Web Developer IV,Mid,Jade,168548.8086,20687.49,3,4200.144,479366.238,720023.6719,138466.0908,440322.1686,26218.517,1180921.885,3,2,Institutional,Female,Lawrence Sanchez
IND32150,Betty Butler,36,17594,4/19/1995 0:00,Douglas Tucker,European,Developer I,High,Jade,52311.3472,20907.04,1,980.9464,253965.3648,101161.4201,44123.59812,42541.6057,24562.0872,594204.0048,1,1,Private Bank,Female,Peter Castillo
IND22235,Billy Oliver,71,32059,12/31/2016 0:00,Frank Brown,European,Junior Executive,Mid,Gold,348995.0772,60023.81,2,5243.7,75319.86,97133.47875,81592.12215,27793.12605,20904.345,1145747.873,3,3,Commercial,Male,Victor Gutierrez
IND89957,Diane Davis,68,20881,6/7/2011 0:00,Anthony Berry,European,Administrative Assistant I,Mid,Silver,151372.0164,28841.45,1,1263.6692,468449.354,917482.5853,458741.2927,388664.6055,8605.0308,1132663.753,3,1,Retail,Female,Daniel Carroll
IND95344,Martha Jenkins,23,30948,12/21/2004 0:00,Paul Holmes,American,Research Associate,High,Jade,211439.7824,47870.12,1,8344.8912,530674.1724,737355.6662,391927.7866,329551.4829,34703.1732,492411.0072,3,3,Retail,Male,Carl Anderson
IND60238,Katherine Reynolds,42,25068,2/26/2010 0:00,Nicholas Simmons,European,Safety Technician IV,High,Gold,111739.6764,7947.32,1,1404.708,31372.1958,432454.7674,149860.563,253264.3514,22981.1764,498825.2438,2,1,Retail,Male,Nicholas Ward
IND63877,Jimmy Watson,69,21252,12/25/2014 0:00,Roger Alexander,European,Research Assistant III,Mid,Gold,63751.52,21452.8,2,3814.696,229166.264,105668.6603,50235.92048,34195.07139,20909.336,476986.328,3,1,Institutional,Female,Victor Dean
IND46444,Todd Black,47,29297,12/28/2005 0:00,Jerry Green,European,Media Manager II,Low,Jade,52279.7568,21017.76,2,2159.136,976660.416,1047262.446,310299.984,367705.481,11617.344,338329.224,1,2,Institutional,Female,Jeremy Porter
IND90967,Carl Kim,57,1814,12/15/2007 0:00,Jesse Evans,African,Geological Engineer,Mid,Silver,48676.3956,2889.27,2,1604.4018,74495.9163,75741.15261,58466.85464,87806.58534,996.2631,312041.1078,1,1,Private Bank,Female,Ernest Knight
IND62715,Deborah Moore,50,4858,5/25/2019 0:00,Jason Duncan,Asian,Director of Sales,High,Jade,157185.1008,48841,1,548.0868,313641.874,520918.0325,404294.5924,347071.3578,4902.7116,1113509.636,2,2,Private Bank,Female,Eric Shaw
IND22819,Edward Hicks,81,25223,7/15/2013 0:00,Jason Duncan,European,Editor,Mid,Platinum,220180.1616,17029.26,1,3655.3457,622004.8732,295731.2676,213314.357,157464.7799,6666.812,458090.8765,1,4,Private Bank,Female,Kevin Kim
IND30005,Ronald Moreno,54,24722,4/30/2008 0:00,Gregory Simmons,African,Human Resources Assistant I,High,Jade,263984.7744,26163.36,3,1761.408,307888.812,284337.9,258489,168017.85,842.688,88652.124,2,2,Private Bank,Female,Victor Rogers
IND56267,Phillip Green,53,4370,10/4/2013 0:00,Joe Price,European,Executive Secretary,High,Gold,85194.7008,2845.12,2,1853.984,42562.432,289365.4016,168358.0518,82390.22162,6928.416,489719.648,3,1,Private Bank,Female,Eugene Cunningham
IND90914,Scott Phillips,24,41547,1/7/1999 0:00,Frank Brown,Asian,Biostatistician II,High,Jade,283653.7275,9129.9,1,296.088,0,2542970.73,749850.3433,1038705.736,96113.004,1260093.744,0,2,Private Bank,Female,Joe Carroll
IND12887,Fred Armstrong,82,9785,5/16/2016 0:00,James Castillo,Asian,Pharmacist,Mid,Jade,121607.6928,6142.4,1,1114.56,333286.56,82101.24,42692.6448,33387.8376,17758.08,200671.2,3,1,Private Bank,Male,Steve Sanchez
IND32576,Laura Nguyen,22,14845,3/15/2002 0:00,Shawn Cook,Asian,Human Resources Assistant I,Mid,Jade,87332.5972,16905.82,1,2297.856,79256.584,108744.4076,103801.4799,13247.04601,11787.2832,414001.544,1,1,Commercial,Female,Lawrence Sanchez
IND64632,Juan Howell,48,39940,6/27/2004 0:00,Samuel Fowler,Asian,Electrical Engineer,Mid,Platinum,337285.1016,17643.42,1,8601.39,1379713.306,1468580.206,367145.0514,593881.9278,29281.8888,1798583.616,3,3,Commercial,Male,Peter Castillo
IND39451,Albert Adams,84,14599,4/11/2007 0:00,Shawn Wallace,European,Nurse,Mid,Jade,91733.4728,34793.04,2,1347.7344,267703.901,686462.453,239928.6244,311374.0369,23695.871,821628.7134,0,2,Retail,Male,Victor Gutierrez
IND93338,Billy Fields,63,35664,6/14/2002 0:00,Carl Nguyen,European,Software Test Engineer II,Mid,Silver,91056.082,14258.94,1,4114.9725,872782.2,499696.3013,359781.3369,367776.4777,2899.425,1192080.75,3,2,Institutional,Male,Daniel Carroll
IND34903,Richard Price,31,26204,4/10/2018 0:00,Phillip Peters,Asian,Information Systems Manager,Mid,Jade,112872.9437,6467.23,1,658.5408,778983.4368,206388.4769,55896.87917,60325.6319,9882.3744,1044664.157,3,1,Private Bank,Female,Carl Anderson
IND48107,Jeffrey Hughes,46,9938,11/14/2012 0:00,Adam Hernandez,American,Safety Technician I,Low,Silver,157179.5785,31953.39,1,1795.6197,396817.7094,147773.0746,171105.6653,70516.2742,7609.5285,246235.9074,2,2,Commercial,Female,Nicholas Ward
IND52066,Gary Griffin,30,16475,7/3/2010 0:00,Donald Reynolds,American,Systems Administrator IV,High,Silver,90299.9899,10341.29,2,1432.8448,243699.4816,162594.1647,88918.68384,138713.1468,8754.9952,431829.504,3,1,Retail,Male,Fred Bryant
IND13323,Gary Wheeler,75,1669,6/15/1996 0:00,Todd Roberts,European,Human Resources Assistant IV,High,Silver,169548.0585,13919.5,2,4898.557,87256.7535,629108.1449,208367.0289,96169.39795,46589.0749,1556067.506,3,1,Retail,Male,Ryan Taylor
IND73501,Eric Armstrong,52,7279,9/9/2004 0:00,Ernest Rivera,American,Project Manager,Mid,Jade,69036.2112,15960.96,2,1143.2704,518304.544,738171.455,389879.2896,132558.9585,35216,469716.4608,1,1,Retail,Female,Sean Vasquez
IND33792,Larry Young,36,6583,7/2/2018 0:00,Joshua Ryan,European,Social Worker,High,Gold,169542.75,37776,1,4553.595,399086.4,1743380.795,877872.5988,243826.0232,33724.38,686156.055,2,2,Institutional,Female,Nicholas Morrison
IND74791,William Mcdonald,60,928,6/25/1996 0:00,Todd Roberts,European,Budget/Accounting Analyst I,Mid,Jade,405234.666,63185.92,2,11039.648,1298729.344,2340901.837,907099.4618,578202.7537,108387.52,1677986.592,2,4,Institutional,Female,Jack Phillips
IND27672,Antonio Henderson,79,5884,6/7/2009 0:00,Donald Reynolds,Asian,Community Outreach Specialist,High,Jade,93963.8976,14025.96,2,2831.684,184629.7336,390386.4281,226013.1952,181221.4893,46654.4544,483555.4568,2,3,Private Bank,Female,Juan Ramirez
IND67115,Gerald Moore,52,2649,3/11/2005 0:00,Victor Ramos,European,Operator,Low,Platinum,307310.1696,15364.6,1,2729.1732,320438.2224,619174.6584,422850.9862,78126.75364,9195.3816,287217.2508,2,2,Private Bank,Female,Gregory Boyd
IND52289,Sarah Burke,85,7270,11/13/2014 0:00,Ernest Rivera,European,Teacher,High,Gold,103453.5,8983,1,4557.105,399276.535,942512.2609,348491.9284,372569.5525,53789.785,135178.645,0,2,Private Bank,Male,Victor Dean
IND43149,Earl Freeman,56,5950,4/7/2019 0:00,Gregory Simmons,European,Account Executive,Mid,Silver,158271.4716,5466.78,1,6840.9924,1891943.698,2419115.173,600926.6989,714332.3529,68045.1816,1833578.696,0,2,Private Bank,Male,Jeremy Porter
IND72913,Juan Austin,20,23779,8/3/2013 0:00,Stephen Payne,Asian,Structural Analysis Engineer,High,Jade,101285.0208,33915.6,1,3632.9472,662146.0992,1104737.108,920614.2566,234756.6354,60285.7728,1749833.626,3,2,Private Bank,Female,Ernest Knight
IND14852,Cynthia Snyder,46,34404,1/11/2016 0:00,Carl Nguyen,African,Pharmacist,Mid,Jade,253872.85,5571.13,1,2467.0352,565655.0984,78916.10406,39458.05203,52761.05243,10962.6272,333489.3912,1,2,Private Bank,Male,Eric Shaw
IND68011,Justin Lynch,50,13495,4/6/2001 0:00,Raymond Alexander,Asian,Office Assistant II,High,Jade,153146.6244,7630.74,1,3506.2146,1187401.761,1419528.488,714592.5721,246051.6046,35088.3414,1650593.587,1,2,Private Bank,Male,Joe Carroll
IND91231,Joshua Warren,59,40609,7/14/2011 0:00,Adam Hernandez,European,Project Manager,Mid,Gold,184133.2436,9751.08,1,914.0016,470180.9408,150126.2705,174411.4025,54707.77916,25567.0208,401293.3096,1,2,Commercial,Male,Steve Sanchez
IND14605,Arthur Hanson,55,30864,12/7/2005 0:00,Ernest Rivera,Asian,Technical Writer,High,Gold,78017.16,6864,2,2082.003,424736.466,276501.0494,251364.5904,54941.11762,11632.467,538018.404,1,1,Commercial,Male,Lawrence Sanchez
